"wage","lwage","sex","shs","hsg","scl","clg","ad","mw","so","we","ne","exp1","exp2","exp3","exp4","occ","occ2","ind","ind2"
44.2307692307692,3.78942068333581,0,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"710","2","7390","14"
62.5,4.13516655674236,0,0,0,0,0,1,0,1,0,0,9,0.81,0.729,0.6561,"1800","5","9590","22"
19.6581196581197,2.97849046711949,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"4810","16","6990","12"
36.9230769230769,3.6088367464404,0,0,0,0,1,0,0,1,0,0,38,14.44,54.872,208.5136,"420","1","9170","21"
38.4615384615385,3.64965874096066,1,0,0,0,0,1,0,1,0,0,16,2.56,4.096,6.5536,"2430","8","6770","11"
23.2692307692308,3.14713192000936,1,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"2330","8","7860","17"
36.013986013986,3.58390736339787,0,0,0,0,1,0,0,1,0,0,17,2.89,4.913,8.3521,"5240","17","7280","14"
27.7777777777778,3.32423634052603,0,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"1240","3","7290","14"
38.9182692307692,3.66146378641042,0,0,0,0,0,1,0,1,0,0,10,1,1,1,"1240","3","9570","22"
62.9370629370629,4.14213522605845,1,0,0,0,0,1,0,1,0,0,32,10.24,32.768,104.8576,"2100","7","9470","22"
44.7115384615385,3.80023159944003,0,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"1360","4","7290","14"
20,2.99573227355399,1,0,0,0,0,1,0,1,0,0,10,1,1,1,"740","2","7390","14"
46.7032967032967,3.84381475540161,0,0,0,0,0,1,0,1,0,0,1,0.01,0.001,1e-04,"710","2","7390","14"
30.3418803418803,3.41252894767171,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"1340","4","9480","22"
9.375,2.23804657185647,1,0,0,0,0,1,0,1,0,0,31,9.61,29.791,92.3521,"2825","9","9590","22"
36.0576923076923,3.58512021982308,0,0,0,0,1,0,0,1,0,0,8,0.64,0.512,0.4096,"1020","3","9590","22"
14.7435897435897,2.6908083946677,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"10","1","9190","21"
32.6923076923077,3.48713981146288,0,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"430","1","770","4"
20.5128205128205,3.02105008153828,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"1640","5","8570","19"
30.7692307692308,3.42651518964645,1,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"10","1","9480","22"
28.8461538461538,3.36197666850887,0,0,1,0,0,0,0,1,0,0,13,1.69,2.197,2.8561,"1300","4","9170","21"
32.967032967033,3.4955080611334,0,0,0,0,1,0,0,1,0,0,20,4,8,16,"800","2","9590","22"
18.6153846153846,2.92398836869515,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"2830","9","9190","21"
28.8461538461538,3.36197666850887,0,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"1020","3","9590","22"
24.5192307692308,3.1994577390111,1,0,0,0,0,1,0,1,0,0,1,0.01,0.001,1e-04,"1860","5","9170","21"
42.3076923076923,3.74496892076498,0,0,0,0,1,0,0,1,0,0,26,6.76,17.576,45.6976,"5240","17","7470","14"
28.8461538461538,3.36197666850887,0,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"710","2","7390","14"
36.0576923076923,3.58512021982308,1,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"420","1","9190","21"
38.4615384615385,3.64965874096066,1,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"2100","7","9590","22"
50.4,3.91999117507732,0,0,0,0,1,0,0,1,0,0,11,1.21,1.331,1.4641,"420","1","9170","21"
30.3418803418803,3.41252894767171,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"4800","16","6480","11"
33.6538461538462,3.51612734833613,0,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"350","1","8080","18"
27.2435897435897,3.30481825466893,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"710","2","7390","14"
85.1648351648352,4.44458861583054,0,0,0,1,0,0,0,1,0,0,14,1.96,2.744,3.8416,"910","2","6870","12"
24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"420","1","9190","21"
23.9316239316239,3.17520076136554,1,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"2160","7","9170","21"
19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"20","1","8680","20"
27.4038461538462,3.31068337412132,1,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"2630","9","9380","22"
40.5982905982906,3.70372596223093,0,0,0,1,0,0,0,1,0,0,37.5,14.0625,52.734375,197.75390625,"2920","9","6670","11"
76.9230769230769,4.3428059215206,0,0,0,0,0,1,0,1,0,0,27,7.29,19.683,53.1441,"1860","5","9590","22"
40,3.68887945411394,0,0,0,0,0,1,0,1,0,0,27,7.29,19.683,53.1441,"2825","9","9180","21"
10.7142857142857,2.371577964481,0,0,0,1,0,0,0,1,0,0,13.5,1.8225,2.460375,3.32150625,"1107","3","8680","20"
38.4615384615385,3.64965874096066,0,0,0,0,1,0,0,1,0,0,23,5.29,12.167,27.9841,"430","1","9370","22"
16.3461538461538,2.79399263090294,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"1650","5","7460","14"
48.0769230769231,3.87280229227486,0,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"60","1","9570","22"
48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"410","1","7070","13"
60.5769230769231,4.10391401323825,1,0,0,0,0,1,0,1,0,0,9,0.81,0.729,0.6561,"430","1","9570","22"
28.8461538461538,3.36197666850887,1,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"5600","17","9480","22"
64.9038461538462,4.1729068847252,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"4810","16","6990","12"
40.8653846153846,3.71028336277709,1,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"2825","9","7470","14"
75.1201923076923,4.31908939490328,0,0,0,0,0,1,0,1,0,0,34,11.56,39.304,133.6336,"120","1","9370","22"
24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"2320","8","7860","17"
76.9230769230769,4.3428059215206,1,0,0,0,0,1,0,1,0,0,19,3.61,6.859,13.0321,"120","1","6970","12"
44.2813765182186,3.79056419403789,1,0,0,1,0,0,0,1,0,0,15,2.25,3.375,5.0625,"5700","17","7270","14"
26.4423076923077,3.27496529151924,0,0,0,1,0,0,0,1,0,0,13.5,1.8225,2.460375,3.32150625,"310","1","8680","20"
18.75,2.93119375241642,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"2200","8","7870","17"
55.7692307692308,4.02122229739314,1,0,0,0,0,1,0,1,0,0,11,1.21,1.331,1.4641,"740","2","9190","21"
51.2820512820513,3.93734081341244,1,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"110","1","7380","14"
29.9145299145299,3.39834431267975,1,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"430","1","7390","14"
17.8571428571429,2.88240358824699,0,0,0,0,1,0,0,1,0,0,28,7.84,21.952,61.4656,"4760","16","4795","9"
25.3682487725041,3.23349834373574,1,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"2100","7","7270","14"
24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,9,0.81,0.729,0.6561,"230","1","7870","17"
18.4615384615385,2.91568956588045,1,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"340","1","8660","20"
43.2692307692308,3.76744177661704,1,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"2100","7","9570","22"
23.0769230769231,3.13883311719466,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"50","1","6780","11"
17.3076923076923,2.85115104474288,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"1050","3","7380","14"
58.4293269230769,4.0678179371277,0,0,0,0,1,0,0,1,0,0,25,6.25,15.625,39.0625,"1020","3","7390","14"
21.6346153846154,3.07429459605709,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"710","2","8660","20"
120.192307692308,4.78909302414902,0,0,0,0,1,0,0,1,0,0,29,8.41,24.389,70.7281,"860","2","6990","12"
48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"410","1","7070","13"
23.8461538461538,3.17162294001766,1,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,"2100","7","7270","14"
11.5384615384615,2.44568593663472,0,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"4040","13","8680","20"
18.3760683760684,2.91104918632395,0,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"5000","17","9190","21"
18.2692307692308,2.90521826601316,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"710","2","9170","21"
35.2564102564103,3.56264736397102,0,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"2320","8","7860","17"
25.6410256410256,3.24419363285249,1,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"2000","6","8180","18"
19.8461538461538,2.98801022746008,1,0,0,0,0,1,0,1,0,0,9,0.81,0.729,0.6561,"2200","8","7870","17"
70.6730769230769,4.25806469306551,1,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"430","1","9470","22"
21.3675213675214,3.06187207605854,1,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"726","2","9170","21"
52.8846153846154,3.96811247207919,0,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"430","1","9590","22"
34.6153846153846,3.54429822530283,1,0,0,0,0,1,0,1,0,0,8,0.64,0.512,0.4096,"230","1","7870","17"
39.9038461538462,3.68647271408337,1,0,0,0,0,1,0,1,0,0,12,1.44,1.728,2.0736,"1820","5","7860","17"
72.1153846153846,4.27826740038303,0,0,1,0,0,0,0,1,0,0,39,15.21,59.319,231.3441,"1005","3","7380","14"
43.0769230769231,3.76298742626766,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"2100","7","7270","14"
32.6923076923077,3.48713981146288,1,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"1020","3","9570","22"
25.4807692307692,3.23792401983889,1,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"420","1","9170","21"
40.8653846153846,3.71028336277709,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"5000","17","9370","22"
19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"2825","9","9370","22"
24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"2320","8","7860","17"
21.5384615384615,3.06984024570771,1,0,0,0,0,1,0,1,0,0,13,1.69,2.197,2.8561,"430","1","7460","14"
27.4038461538462,3.31068337412132,1,0,0,0,1,0,0,1,0,0,8,0.64,0.512,0.4096,"1220","3","9170","21"
29.9145299145299,3.39834431267975,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"40","1","7470","14"
43.2692307692308,3.76744177661704,0,0,0,0,0,1,0,1,0,0,8,0.64,0.512,0.4096,"1360","4","7290","14"
26.4423076923077,3.27496529151924,0,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"5860","17","9470","22"
56.8910256410256,4.04113760709408,0,0,0,0,1,0,0,1,0,0,14,1.96,2.744,3.8416,"5240","17","7380","14"
20.6730769230769,3.02883222198034,0,0,0,0,0,1,0,1,0,0,36,12.96,46.656,167.9616,"1760","5","9590","22"
76.9230769230769,4.3428059215206,0,0,0,0,0,1,0,1,0,0,8,0.64,0.512,0.4096,"2100","7","7270","14"
26.9230769230769,3.29298379702192,0,0,0,0,1,0,0,1,0,0,8,0.64,0.512,0.4096,"60","1","9190","21"
25,3.2188758248682,1,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"726","2","8370","18"
108.173076923077,4.68373250849119,0,0,0,0,1,0,0,1,0,0,22,4.84,10.648,23.4256,"100","1","9370","22"
12.0192307692308,2.48650793115497,1,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"1860","5","7460","14"
33.6538461538462,3.51612734833613,1,0,0,1,0,0,0,1,0,0,18,3.24,5.832,10.4976,"4510","15","8980","21"
17.7884615384615,2.878550018931,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"5700","17","9370","22"
33.6538461538462,3.51612734833613,1,0,0,0,0,1,0,1,0,0,1,0.01,0.001,1e-04,"725","2","7380","14"
76.9230769230769,4.3428059215206,0,0,0,0,0,1,0,1,0,0,1,0.01,0.001,1e-04,"2100","7","7270","14"
26.4957264957265,3.27698345567548,1,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"2100","7","7270","14"
25.3846153846154,3.23414329699899,1,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,"120","1","7390","14"
76.007326007326,4.33082973047388,1,0,0,0,0,1,0,1,0,0,14,1.96,2.744,3.8416,"710","2","7390","14"
42.6573426573427,3.7531994199015,0,0,0,0,0,1,0,1,0,0,8,0.64,0.512,0.4096,"2100","7","7270","14"
27.5641025641026,3.31651429443212,1,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"430","1","9370","22"
38.4615384615385,3.64965874096066,1,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"2100","7","9590","22"
29.8076923076923,3.39476649133186,1,0,0,0,1,0,0,1,0,0,9,0.81,0.729,0.6561,"4110","13","8680","20"
48.0769230769231,3.87280229227486,1,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,"1240","3","7390","14"
25.4807692307692,3.23792401983889,0,0,0,0,0,1,0,1,0,0,27,7.29,19.683,53.1441,"2010","6","8370","18"
32.0512820512821,3.4673371841667,0,0,0,0,0,1,0,1,0,0,12,1.44,1.728,2.0736,"850","2","9590","22"
26.0416666666667,3.25969781938846,0,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"1220","3","7460","14"
33.6538461538462,3.51612734833613,0,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"650","2","7870","17"
34.965034965035,3.55434856115633,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"735","2","6480","11"
32.0512820512821,3.4673371841667,0,0,0,0,1,0,0,1,0,0,9,0.81,0.729,0.6561,"740","2","8660","20"
16.6420118343195,2.8119303315896,0,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"4830","16","9590","22"
30.3418803418803,3.41252894767171,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"4110","13","8680","20"
30.7692307692308,3.42651518964645,0,0,0,0,0,1,0,1,0,0,33,10.89,35.937,118.5921,"1800","5","9570","22"
31.1850311850312,3.43993820997859,0,0,1,0,0,0,0,1,0,0,30,9,27,81,"100","1","7270","14"
46.1538461538462,3.83198029775461,0,0,0,0,0,1,0,1,0,0,15,2.25,3.375,5.0625,"650","2","9590","22"
20.8333333333333,3.03655426807425,0,0,0,0,1,0,0,1,0,0,21,4.41,9.261,19.4481,"2145","7","7270","14"
14.4230769230769,2.66882948794893,0,0,0,0,0,1,0,1,0,0,28,7.84,21.952,61.4656,"8810","21","3080","6"
15.3846153846154,2.7333680090865,0,0,1,0,0,0,0,1,0,0,30,9,27,81,"7240","20","8880","21"
25,3.2188758248682,1,0,0,0,1,0,0,1,0,0,23,5.29,12.167,27.9841,"430","1","9480","22"
19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,1,0,0,33,10.89,35.937,118.5921,"4700","16","4870","9"
31.25,3.44201937618241,1,0,0,1,0,0,0,1,0,0,19,3.61,6.859,13.0321,"230","1","7890","17"
9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,1,0,0,31,9.61,29.791,92.3521,"9620","22","3570","6"
23.0769230769231,3.13883311719466,0,0,0,1,0,0,0,1,0,0,15,2.25,3.375,5.0625,"3610","11","8270","18"
18.1818181818182,2.90042209374967,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"2300","8","7860","17"
12.9807692307692,2.5634689722911,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"4700","16","5380","9"
15.3846153846154,2.7333680090865,1,0,1,0,0,0,0,1,0,0,34,11.56,39.304,133.6336,"5400","17","7970","18"
57.6923076923077,4.05512384906882,0,0,0,0,1,0,0,1,0,0,10,1,1,1,"1020","3","7380","14"
12.9807692307692,2.5634689722911,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"3930","12","7870","17"
24.0384615384615,3.17965511171492,0,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"7010","20","9570","22"
9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,1,0,0,30,9,27,81,"4220","14","5380","9"
11.7307692307692,2.46221523858593,0,0,1,0,0,0,0,1,0,0,6,0.36,0.216,0.1296,"9130","22","7180","13"
18.8034188034188,2.93403870454865,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"800","2","7280","14"
9.50673076923077,2.25200004976171,0,0,1,0,0,0,0,1,0,0,17,2.89,4.913,8.3521,"6420","19","770","4"
15.3846153846154,2.7333680090865,1,0,0,0,1,0,0,1,0,0,40,16,64,256,"530","2","7570","15"
28.4615384615385,3.34855364817673,0,0,0,1,0,0,0,1,0,0,11.5,1.3225,1.520875,1.74900625,"4850","16","4470","8"
19.2307692307692,2.95651156040071,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"2310","8","7860","17"
13.3076923076923,2.58834223703624,0,0,0,0,0,1,0,1,0,0,2,0.04,0.008,0.0016,"1450","4","7870","17"
21.875,3.08534443224368,1,0,1,0,0,0,0,1,0,0,24,5.76,13.824,33.1776,"5700","17","8190","18"
10.5769230769231,2.35867455964509,0,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"9610","22","4670","9"
10.3950103950104,2.34132592131048,0,0,0,0,1,0,0,1,0,0,38,14.44,54.872,208.5136,"4040","13","8680","20"
11.5384615384615,2.44568593663472,1,0,1,0,0,0,0,1,0,0,15,2.25,3.375,5.0625,"5620","17","4970","9"
24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,11,1.21,1.331,1.4641,"3230","10","8080","18"
19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"850","2","6890","12"
15.5925155925156,2.74679102941864,1,0,0,0,1,0,0,1,0,0,40,16,64,256,"4830","16","7670","16"
28.0665280665281,3.33457769432076,1,0,0,0,1,0,0,1,0,0,10,1,1,1,"5700","17","7980","18"
33.6538461538462,3.51612734833613,1,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"800","2","6890","12"
25.6410256410256,3.24419363285249,0,0,0,1,0,0,0,1,0,0,33.5,11.2225,37.595375,125.94450625,"4850","16","4265","7"
31.25,3.44201937618241,0,0,1,0,0,0,0,1,0,0,38,14.44,54.872,208.5136,"1e+05","5","1090","5"
43.2692307692308,3.76744177661704,1,0,0,0,1,0,0,1,0,0,17,2.89,4.913,8.3521,"3255","10","9470","22"
7.69230769230769,2.04022082852655,1,0,1,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,"4700","16","4770","9"
31.7307692307692,3.4572868483132,0,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"1010","3","6990","12"
9.87525987525988,2.29003262692293,0,0,0,1,0,0,0,1,0,0,7.5,0.5625,0.421875,0.31640625,"4720","16","8590","19"
5.7,1.7404661748405,1,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,"4760","16","5570","9"
4.43461538461538,1.48944088925353,0,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"9620","22","7590","16"
12.9807692307692,2.5634689722911,1,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"5000","17","7970","18"
24.05,3.18013499655177,0,0,1,0,0,0,0,1,0,0,36,12.96,46.656,167.9616,"6520","19","3680","6"
3.60576923076923,1.28253512682904,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"2900","9","6590","11"
24.0384615384615,3.17965511171492,0,0,0,1,0,0,0,1,0,0,18.5,3.4225,6.331625,11.71350625,"1105","3","7380","14"
24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"2300","8","7860","17"
37.0192307692308,3.61143752814046,1,0,0,1,0,0,0,1,0,0,34.5,11.9025,41.063625,141.66950625,"530","2","7290","14"
19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,1,0,0,10,1,1,1,"7200","20","8770","21"
36.0576923076923,3.58512021982308,0,0,0,1,0,0,0,1,0,0,29,8.41,24.389,70.7281,"6420","19","770","4"
7.21153846153846,1.97568230738898,1,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,"5400","17","6990","12"
4.80769230769231,1.57021719928082,0,1,0,0,0,0,0,1,0,0,22,4.84,10.648,23.4256,"4020","13","8680","20"
8.65384615384615,2.15800386418294,0,0,1,0,0,0,0,1,0,0,21,4.41,9.261,19.4481,"6230","19","770","4"
4.1958041958042,1.43408502495624,1,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"310","1","8680","20"
13.4615384615385,2.59983661646198,0,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"7220","20","770","4"
11.5384615384615,2.44568593663472,1,0,0,1,0,0,0,1,0,0,4,0.16,0.064,0.0256,"4760","16","4870","9"
16.2393162393162,2.78743523035678,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"3850","12","9470","22"
8.46153846153846,2.13553100833088,0,0,1,0,0,0,0,1,0,0,16,2.56,4.096,6.5536,"1e+05","22","8190","18"
61.5384615384615,4.11966237020639,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"10","1","6672","11"
13.1410256410256,2.57573906488292,0,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,"310","1","8680","20"
16.3461538461538,2.79399263090294,0,0,0,1,0,0,0,1,0,0,16,2.56,4.096,6.5536,"310","1","8680","20"
22.2222222222222,3.10109278921182,1,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"820","2","9170","21"
59.4405594405594,4.0849768122185,0,0,0,0,0,1,0,1,0,0,26,6.76,17.576,45.6976,"800","2","9570","22"
67.3076923076923,4.20927452889608,0,0,0,0,0,1,0,1,0,0,18,3.24,5.832,10.4976,"2100","7","6970","12"
45.2991452991453,3.81328816474246,0,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"3060","10","8190","18"
12.6373626373626,2.53665771484045,0,0,0,0,1,0,0,1,0,0,12,1.44,1.728,2.0736,"2200","8","7870","17"
43.2692307692308,3.76744177661704,0,0,0,1,0,0,0,1,0,0,39.5,15.6025,61.629875,243.43800625,"2840","9","7380","14"
28.6324786324786,3.35454169002136,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"1105","3","7380","14"
26.4423076923077,3.27496529151924,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"2100","7","7270","14"
34.6153846153846,3.54429822530283,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"800","2","7280","14"
53.8461538461538,3.98613097758187,1,0,0,0,1,0,0,1,0,0,12,1.44,1.728,2.0736,"110","1","9590","22"
57.6923076923077,4.05512384906882,0,0,0,0,1,0,0,1,0,0,21,4.41,9.261,19.4481,"2840","9","9490","22"
13.9423076923077,2.63492793627325,0,0,0,1,0,0,0,1,0,0,18,3.24,5.832,10.4976,"5420","17","7870","17"
47.6923076923077,3.8647701205776,1,0,0,1,0,0,0,1,0,0,25.5,6.5025,16.581375,42.28250625,"2016","6","9480","22"
28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,1,0,0,34,11.56,39.304,133.6336,"800","2","4670","9"
31.25,3.44201937618241,1,0,0,0,0,1,0,1,0,0,9,0.81,0.729,0.6561,"2000","6","7870","17"
48.0769230769231,3.87280229227486,1,0,0,0,1,0,0,1,0,0,37,13.69,50.653,187.4161,"430","1","7460","14"
10.5769230769231,2.35867455964509,0,0,0,1,0,0,0,1,0,0,8,0.64,0.512,0.4096,"9000","22","7860","17"
13.7362637362637,2.6200393237795,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"5000","17","8590","19"
19.1163003663004,2.95054139341421,0,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"1020","3","7380","14"
7.69230769230769,2.04022082852655,0,0,0,1,0,0,0,1,0,0,29,8.41,24.389,70.7281,"1050","3","7380","14"
47.2027972027972,3.85445315360667,1,0,0,1,0,0,0,1,0,0,35.5,12.6025,44.738875,158.82300625,"10","1","9170","21"
21.6346153846154,3.07429459605709,0,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,"3930","12","7680","16"
23.0769230769231,3.13883311719466,1,0,0,0,0,1,0,1,0,0,1,0.01,0.001,1e-04,"1820","5","9370","22"
45.1923076923077,3.81092688855678,0,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"1220","3","7380","14"
5.76923076923077,1.75253875607477,0,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"4720","16","4990","9"
45.6730769230769,3.82150899788731,1,0,0,0,0,1,0,1,0,0,12,1.44,1.728,2.0736,"1220","3","9370","22"
14.4230769230769,2.66882948794893,0,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,"5860","17","7080","13"
36.0576923076923,3.58512021982308,0,0,0,0,1,0,0,1,0,0,31,9.61,29.791,92.3521,"1360","4","7290","14"
19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"7200","20","7080","13"
86.5384615384615,4.46058895717698,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"1107","3","7460","14"
14.4230769230769,2.66882948794893,1,0,0,1,0,0,0,1,0,0,9,0.81,0.729,0.6561,"3255","10","7970","18"
23.7854251012146,3.16907300238438,1,0,0,1,0,0,0,1,0,0,20,4,8,16,"5120","17","9470","22"
16.8278846153846,2.82303730900074,0,0,1,0,0,0,0,1,0,0,11,1.21,1.331,1.4641,"6260","19","770","4"
24.0384615384615,3.17965511171492,0,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,"310","1","8680","20"
17.5,2.86220088092947,0,0,1,0,0,0,0,1,0,0,14,1.96,2.744,3.8416,"220","1","770","4"
15.9340659340659,2.76845932889777,1,0,0,1,0,0,0,1,0,0,14,1.96,2.744,3.8416,"3640","11","7980","18"
20.1923076923077,3.00530172457014,0,0,1,0,0,0,0,1,0,0,22,4.84,10.648,23.4256,"9600","22","6170","10"
21.25,3.05635689537043,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"1020","3","7860","17"
15.3846153846154,2.7333680090865,0,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"3850","12","9470","22"
62.7450980392157,4.13908045606349,0,0,0,0,0,1,0,1,0,0,26,6.76,17.576,45.6976,"1020","3","7390","14"
16.8269230769231,2.82298016777619,0,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"2340","8","770","4"
20.1923076923077,3.00530172457014,0,0,1,0,0,0,0,1,0,0,33,10.89,35.937,118.5921,"1e+05","19","770","4"
